CODE POSTAL;CODE INSEE;NOM COMMUNE;CODE DEPARTEMENT;SURFACE COMMUNE (km²);POPULATION COMMUNE;coordonnees;var;Couverture;Opérateur;var2;Type Couverture;Réseau
59123;59668;ZUYDCOOTE;59;2.64723766119;1679.89;51.06377209, 2.48763279882;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59123;59668;ZUYDCOOTE;59;2.64723766119;1679.89;51.06377209, 2.48763279882;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59123;59668;ZUYDCOOTE;59;2.64723766119;1679.89;51.06377209, 2.48763279882;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59670;59669;ZUYTPEENE;59;11.7080349647;625.11;50.7918240712, 2.42330162819;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59670;59669;ZUYTPEENE;59;11.7080349647;625.11;50.7918240712, 2.42330162819;Par au moins un opérateur Couverture population 4G;0.16;Tout Opérateur ; population 4G;Population;4G
59100;59512;ROUBAIX;59;13.5147497596;97677.67;50.6879774811, 3.18258434623;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59100;59512;ROUBAIX;59;13.5147497596;97677.67;50.6879774811, 3.18258434623;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59100;59512;ROUBAIX;59;13.5147497596;97677.67;50.6879774811, 3.18258434623;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59169;59513;ROUCOURT;59;3.41951243412;394.12;50.3279013406, 3.14688211688;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59169;59513;ROUCOURT;59;3.41951243412;394.12;50.3279013406, 3.14688211688;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59169;59513;ROUCOURT;59;3.41951243412;394.12;50.3279013406, 3.14688211688;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59131;59514;ROUSIES;59;5.85618790542;4173.46;50.2712617008, 3.99972723492;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59131;59514;ROUSIES;59;5.85618790542;4173.46;50.2712617008, 3.99972723492;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59131;59514;ROUSIES;59;5.85618790542;4173.46;50.2712617008, 3.99972723492;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59131;59514;ROUSIES;59;5.85618790542;4173.46;50.2712617008, 3.99972723492;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59220;59515;ROUVIGNIES;59;3.30679129362;463.1;50.333483649, 3.44055794538;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59285;59516;RUBROUCK;59;14.7454779622;941.91;50.8331982321, 2.36252595858;Orange France Couverture surfacique 4G;0.36;Orange France ; surfacique 4G;Surfacique;4G
59285;59516;RUBROUCK;59;14.7454779622;941.91;50.8331982321, 2.36252595858;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59285;59516;RUBROUCK;59;14.7454779622;941.91;50.8331982321, 2.36252595858;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59258;59517;LES RUES-DES-VIGNES;59;17.297445271;656.87;50.0758341626, 3.23349040866;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59258;59517;LES RUES-DES-VIGNES;59;17.297445271;656.87;50.0758341626, 3.23349040866;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59258;59517;LES RUES-DES-VIGNES;59;17.297445271;656.87;50.0758341626, 3.23349040866;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59258;59517;LES RUES-DES-VIGNES;59;17.297445271;656.87;50.0758341626, 3.23349040866;Orange France Couverture population 4G;0.1;Orange France ; population 4G;Population;4G
59530;59518;RUESNES;59;6.77079276124;437.5;50.2634217469, 3.5818116421;Bouygues Telecom Couverture population 4G;0.01;Bouygues Telecom ; population 4G;Population;4G
59530;59518;RUESNES;59;6.77079276124;437.5;50.2634217469, 3.5818116421;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59530;59518;RUESNES;59;6.77079276124;437.5;50.2634217469, 3.5818116421;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59530;59518;RUESNES;59;6.77079276124;437.5;50.2634217469, 3.5818116421;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Bouygues Telecom Couverture population 4G;0.89;Bouygues Telecom ; population 4G;Population;4G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Orange France Couverture surfacique 2G;0.99;Orange France ; surfacique 2G;Surfacique;2G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Bouygues Telecom Couverture population 3G;0.98;Bouygues Telecom ; population 3G;Population;3G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59226;59519;RUMEGIES;59;7.39489527896;1572.95;50.4924282163, 3.35255840321;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59281;59520;RUMILLY-EN-CAMBRESIS;59;6.93736592863;1453.36;50.1304621675, 3.22848231666;Bouygues Telecom Couverture population 4G;1.0;Bouygues Telecom ; population 4G;Population;4G
59281;59520;RUMILLY-EN-CAMBRESIS;59;6.93736592863;1453.36;50.1304621675, 3.22848231666;Free Mobile Couverture surfacique 4G;0.6;Free Mobile ; surfacique 4G;Surfacique;4G
59281;59520;RUMILLY-EN-CAMBRESIS;59;6.93736592863;1453.36;50.1304621675, 3.22848231666;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59281;59520;RUMILLY-EN-CAMBRESIS;59;6.93736592863;1453.36;50.1304621675, 3.22848231666;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59281;59520;RUMILLY-EN-CAMBRESIS;59;6.93736592863;1453.36;50.1304621675, 3.22848231666;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59554;59521;SAILLY-LEZ-CAMBRAI;59;3.17902600497;318.47;50.1992760236, 3.17933507614;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59554;59521;SAILLY-LEZ-CAMBRAI;59;3.17902600497;318.47;50.1992760236, 3.17933507614;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Bouygues Telecom Couverture population 4G;0.65;Bouygues Telecom ; population 4G;Population;4G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;SFR Couverture population 4G;0.22;SFR ; population 4G;Population;4G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Free Mobile Couverture surfacique 4G;0.06;Free Mobile ; surfacique 4G;Surfacique;4G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;SFR Couverture surfacique 3G;0.99;SFR ; surfacique 3G;Surfacique;3G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Bouygues Telecom Couverture surfacique 4G;0.93;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59390;59522;SAILLY-LEZ-LANNOY;59;4.33640680078;1774.69;50.6460432884, 3.22762243791;SFR Couverture surfacique 4G;0.32;SFR ; surfacique 4G;Surfacique;4G
59262;59523;SAINGHIN-EN-MELANTOIS;59;10.7512921756;2498.39;50.5877332144, 3.16342165677;Bouygues Telecom Couverture population 4G;0.83;Bouygues Telecom ; population 4G;Population;4G
59262;59523;SAINGHIN-EN-MELANTOIS;59;10.7512921756;2498.39;50.5877332144, 3.16342165677;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59262;59523;SAINGHIN-EN-MELANTOIS;59;10.7512921756;2498.39;50.5877332144, 3.16342165677;Bouygues Telecom Couverture surfacique 4G;0.98;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59600;59627;VILLERS-SIRE-NICOLE;59;8.29398193919;994.58;50.339831062, 4.01339230045;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59600;59627;VILLERS-SIRE-NICOLE;59;8.29398193919;994.58;50.339831062, 4.01339230045;SFR Couverture surfacique 3G;0.99;SFR ; surfacique 3G;Surfacique;3G
59600;59627;VILLERS-SIRE-NICOLE;59;8.29398193919;994.58;50.339831062, 4.01339230045;Par au moins un opérateur Couverture surfacique 4G;0.28;Tout Opérateur ; surfacique 4G;Surfacique;4G
59600;59627;VILLERS-SIRE-NICOLE;59;8.29398193919;994.58;50.339831062, 4.01339230045;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59470;59628;VOLCKERINCKHOVE;59;10.0425798027;519.54;50.839933688, 2.29875013353;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59870;59629;VRED;59;3.59686423435;1362.35;50.3939409921, 3.23217277359;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59870;59629;VRED;59;3.59686423435;1362.35;50.3939409921, 3.23217277359;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59870;59629;VRED;59;3.59686423435;1362.35;50.3939409921, 3.23217277359;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59261;59630;WAHAGNIES;59;5.96679289927;2687.39;50.4837257649, 3.03028758206;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Bouygues Telecom Couverture population 4G;0.04;Bouygues Telecom ; population 4G;Population;4G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59127;59631;WALINCOURT-SELVIGNY;59;15.4116477055;2087.74;50.0733447799, 3.33900382143;Bouygues Telecom Couverture surfacique 4G;0.22;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59135;59632;WALLERS;59;20.616410034;5749.4;50.3808461182, 3.39313610701;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59135;59632;WALLERS;59;20.616410034;5749.4;50.3808461182, 3.39313610701;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59135;59632;WALLERS;59;20.616410034;5749.4;50.3808461182, 3.39313610701;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59135;59632;WALLERS;59;20.616410034;5749.4;50.3808461182, 3.39313610701;Bouygues Telecom Couverture surfacique 3G;0.99;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59135;59632;WALLERS;59;20.616410034;5749.4;50.3808461182, 3.39313610701;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59132;59633;WALLERS-EN-FAGNE;59;7.77405327487;301.41;50.0613544764, 4.16718008292;SFR Couverture surfacique 2G;0.96;SFR ; surfacique 2G;Surfacique;2G
59132;59633;WALLERS-EN-FAGNE;59;7.77405327487;301.41;50.0613544764, 4.16718008292;Free Mobile Couverture surfacique 2G;0.99;Free Mobile ; surfacique 2G;Surfacique;2G
59132;59633;WALLERS-EN-FAGNE;59;7.77405327487;301.41;50.0613544764, 4.16718008292;Orange France Couverture population 3G;0.68;Orange France ; population 3G;Population;3G
59132;59633;WALLERS-EN-FAGNE;59;7.77405327487;301.41;50.0613544764, 4.16718008292;Orange France Couverture surfacique 3G;0.74;Orange France ; surfacique 3G;Surfacique;3G
59132;59633;WALLERS-EN-FAGNE;59;7.77405327487;301.41;50.0613544764, 4.16718008292;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59190;59634;WALLON-CAPPEL;59;5.30688023638;815.85;50.7278457083, 2.48249397523;Orange France Couverture surfacique 4G;0.98;Orange France ; surfacique 4G;Surfacique;4G
59190;59634;WALLON-CAPPEL;59;5.30688023638;815.85;50.7278457083, 2.48249397523;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59190;59634;WALLON-CAPPEL;59;5.30688023638;815.85;50.7278457083, 2.48249397523;Par au moins un opérateur Couverture population 4G;0.98;Tout Opérateur ; population 4G;Population;4G
59268;59085;BLECOURT;59;3.73251979509;362.96;50.2175061105, 3.21286001901;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59268;59085;BLECOURT;59;3.73251979509;362.96;50.2175061105, 3.21286001901;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59268;59085;BLECOURT;59;3.73251979509;362.96;50.2175061105, 3.21286001901;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59268;59085;BLECOURT;59;3.73251979509;362.96;50.2175061105, 3.21286001901;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59299;59086;BOESCHEPE;59;13.3452965988;2015.31;50.7989980219, 2.69937041713;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59299;59086;BOESCHEPE;59;13.3452965988;2015.31;50.7989980219, 2.69937041713;Par au moins un opérateur Couverture surfacique 4G;0.41;Tout Opérateur ; surfacique 4G;Surfacique;4G
59189;59087;BOESEGHEM;59;7.04298450442;703.96;50.6691135946, 2.44242706344;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59189;59087;BOESEGHEM;59;7.04298450442;703.96;50.6691135946, 2.44242706344;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
